FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
256,259_BIOMD0000000061.xml.ssa,./models/sbml/test/all/259_BIOMD0000000061.xml.ssa.sbml,WithProbWEAK_UNTIL,308,151,27876,27876,27876,27876,27876,27876,27876,27876,27876,27876,27876,27876,1127,22858,27437,810341,770556,228,119,33632,33632,33632,33632,33632,33632,33632,33632,33632,33632,33632,33632,724,62553,24703,1148224,1087610,15175,15175,4163,43226,43226,43226,43226
257,266_BIOMD0000000281.xml.ssa,./models/sbml/test/all/266_BIOMD0000000281.xml.ssa.sbml,WithProbWEAK_UNTIL,383,168,32770,32770,32770,32770,32770,32770,32770,32770,32770,32770,32770,32770,1194,33473,32560,737930,709299,283,122,34363,34363,34363,34363,34363,34363,34363,34363,34363,34363,34363,34363,5857,61718,31602,505823,480747,20254,20254,3246,46600,46600,46600,46600
258,255_MODEL2937159804.xml.ssa,./models/sbml/test/all/255_MODEL2937159804.xml.ssa.sbml,WithProbWEAK_UNTIL,277,153,19385,19385,19385,19385,19385,19385,19385,19385,19385,19385,19385,19385,4420,14997,17557,429734,401271,243,112,37111,37111,37111,37111,37111,37111,37111,37111,37111,37111,37111,37111,3464,116588,50023,564239,539377,8122,8122,3603,44375,44375,44375,44375
259,260_BIOMD0000000007.xml.ssa,./models/sbml/test/all/260_BIOMD0000000007.xml.ssa.sbml,WithProbWEAK_UNTIL,316,157,28866,28866,28866,28866,28866,28866,28866,28866,28866,28866,28866,28866,1784,18003,33612,890879,816202,252,184,32295,32295,32295,32295,32295,32295,32295,32295,32295,32295,32295,32295,841,58742,26893,324254,310484,13115,13115,3487,28885,28885,28885,28885
260,264_BIOMD0000000013.xml.ssa,./models/sbml/test/all/264_BIOMD0000000013.xml.ssa.sbml,WithProbWEAK_UNTIL,315,185,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865,1930,30478,32579,521957,500145,220,144,31641,31641,31641,31641,31641,31641,31641,31641,31641,31641,31641,31641,1410,68816,34167,314734,302019,22887,22887,2838,32166,32166,32166,32166
261,262_BIOMD0000000048.xml.ssa,./models/sbml/test/all/262_BIOMD0000000048.xml.ssa.sbml,WithProbWEAK_UNTIL,303,167,26776,26776,26776,26776,26776,26776,26776,26776,26776,26776,26776,26776,1988,22310,26602,776987,729177,229,128,34952,34952,34952,34952,34952,34952,34952,34952,34952,34952,34952,34952,1036,83588,30232,645932,617266,15127,15127,4017,46771,46771,46771,46771
262,265_BIOMD0000000211.xml.ssa,./models/sbml/test/all/265_BIOMD0000000211.xml.ssa.sbml,WithProbWEAK_UNTIL,340,168,27043,27043,27043,27043,27043,27043,27043,27043,27043,27043,27043,27043,1790,22362,27121,1191440,1131697,230,116,37775,37775,37775,37775,37775,37775,37775,37775,37775,37775,37775,37775,1591,49280,21309,1239795,1176769,16619,16619,3568,56076,56076,56076,56076
263,257_BIOMD0000000294.xml.ssa,./models/sbml/test/all/257_BIOMD0000000294.xml.ssa.sbml,WithProbWEAK_UNTIL,313,136,27403,27403,27403,27403,27403,27403,27403,27403,27403,27403,27403,27403,3056,14205,21050,33994978,33923255,291,158,34385,34385,34385,34385,34385,34385,34385,34385,34385,34385,34385,34385,2301,66036,30646,358405,346098,11573,11573,2577,31784,31784,31784,31784
264,258_BIOMD0000000034.xml.ssa,./models/sbml/test/all/258_BIOMD0000000034.xml.ssa.sbml,WithProbWEAK_UNTIL,693,340,44885,44885,44885,44885,44885,44885,44885,44885,44885,44885,44885,44885,9160,20557,44561,1079107,1016958,377,193,30334,30334,30334,30334,30334,30334,30334,30334,30334,30334,30334,30334,1895,42285,33639,1059271,994159,17753,17753,3869,62922,62922,62922,62922
265,261_BIOMD0000000214.xml.ssa,./models/sbml/test/all/261_BIOMD0000000214.xml.ssa.sbml,WithProbWEAK_UNTIL,468,161,32692,32692,32692,32692,32692,32692,32692,32692,32692,32692,32692,32692,2353,19705,31087,276543,249834,232,113,33347,33347,33347,33347,33347,33347,33347,33347,33347,33347,33347,33347,1724,37690,26312,76079,65192,27706,27706,4730,62251,62251,62251,62251
266,267_MODEL1009220000.xml.ssa,./models/sbml/test/all/267_MODEL1009220000.xml.ssa.sbml,WithProbWEAK_UNTIL,371,186,39143,39143,39143,39143,39143,39143,39143,39143,39143,39143,39143,39143,2092,42265,37297,1469557,1396143,321,149,30074,30074,30074,30074,30074,30074,30074,30074,30074,30074,30074,30074,1757,99888,37677,1020771,970234,19947,19947,3475,75142,75142,75142,75142
267,263_BIOMD0000000171.xml.ssa,./models/sbml/test/all/263_BIOMD0000000171.xml.ssa.sbml,WithProbWEAK_UNTIL,441,172,27610,27610,27610,27610,27610,27610,27610,27610,27610,27610,27610,27610,1969,24195,38653,285593,258825,516,202,37688,37688,37688,37688,37688,37688,37688,37688,37688,37688,37688,37688,2237,85582,43615,101833,84368,18930,18930,3406,63336,63336,63336,63336
268,268_BIOMD0000000086.xml.ssa,./models/sbml/test/all/268_BIOMD0000000086.xml.ssa.sbml,WithProbWEAK_UNTIL,384,178,21922,21922,21922,21922,21922,21922,21922,21922,21922,21922,21922,21922,2022,34806,29065,423195,402970,240,129,49975,49975,49975,49975,49975,49975,49975,49975,49975,49975,49975,49975,1412,134134,44279,452468,435556,8383,8383,3269,34594,34594,34594,34594
269,269_BIOMD0000000173.xml.ssa,./models/sbml/test/all/269_BIOMD0000000173.xml.ssa.sbml,WithProbWEAK_UNTIL,255,193,28601,28601,28601,28601,28601,28601,28601,28601,28601,28601,28601,28601,2102,24394,28379,653963,618504,219,157,34239,34239,34239,34239,34239,34239,34239,34239,34239,34239,34239,34239,1425,77989,30481,1221004,1159603,17880,17880,3752,60191,60191,60191,60191
270,270_BIOMD0000000042.xml.ssa,./models/sbml/test/all/270_BIOMD0000000042.xml.ssa.sbml,WithProbWEAK_UNTIL,225,113,27621,27621,27621,27621,27621,27621,27621,27621,27621,27621,27621,27621,2527,23366,28940,1902588,1800926,310,149,36541,36541,36541,36541,36541,36541,36541,36541,36541,36541,36541,36541,1248,58550,26867,971163,921918,20879,20879,3759,56366,56366,56366,56366
271,271_BIOMD0000000169.xml.ssa,./models/sbml/test/all/271_BIOMD0000000169.xml.ssa.sbml,WithProbWEAK_UNTIL,302,144,25153,25153,25153,25153,25153,25153,25153,25153,25153,25153,25153,25153,2059,18645,24397,499966,458876,261,158,36784,36784,36784,36784,36784,36784,36784,36784,36784,36784,36784,36784,1844,72330,29571,153681,141737,12919,12919,3243,33358,33358,33358,33358
272,272_BIOMD0000000163.xml.ssa,./models/sbml/test/all/272_BIOMD0000000163.xml.ssa.sbml,WithProbWEAK_UNTIL,303,149,24739,24739,24739,24739,24739,24739,24739,24739,24739,24739,24739,24739,1791,20141,24715,110226,97431,216,131,29149,29149,29149,29149,29149,29149,29149,29149,29149,29149,29149,29149,1078,43358,23913,130563,113134,11351,11351,3112,29897,29897,29897,29897
273,273_BIOMD0000000243.xml.ssa,./models/sbml/test/all/273_BIOMD0000000243.xml.ssa.sbml,WithProbWEAK_UNTIL,280,151,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,2083,24713,28094,1219678,1152577,253,272,32633,32633,32633,32633,32633,32633,32633,32633,32633,32633,32633,32633,1732,81620,32728,710699,676410,24378,24378,6314,47656,47656,47656,47656
274,276_BIOMD0000000247.xml.ssa,./models/sbml/test/all/276_BIOMD0000000247.xml.ssa.sbml,WithProbWEAK_UNTIL,283,253,30194,30194,30194,30194,30194,30194,30194,30194,30194,30194,30194,30194,1837,29232,34514,815600,777346,285,196,33922,33922,33922,33922,33922,33922,33922,33922,33922,33922,33922,33922,1111,63426,29187,493242,472371,29465,29465,5603,54334,54334,54334,54334
275,275_BIOMD0000000315.xml.ssa,./models/sbml/test/all/275_BIOMD0000000315.xml.ssa.sbml,WithProbWEAK_UNTIL,289,207,26247,26247,26247,26247,26247,26247,26247,26247,26247,26247,26247,26247,1485,26368,27303,293465,276830,248,172,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,1438,71251,33090,460664,442329,16384,16384,4422,59393,59393,59393,59393
276,278_BIOMD0000000033.xml.ssa,./models/sbml/test/all/278_BIOMD0000000033.xml.ssa.sbml,WithProbWEAK_UNTIL,345,7626,29392,29392,29392,29392,29392,29392,29392,29392,29392,29392,29392,29392,1697,16427,25558,205145,187736,248,99,25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,25916,1083,22516,26740,54418,46501,13842,13842,3479,32039,32039,32039,32039
277,274_BIOMD0000000022.xml.ssa,./models/sbml/test/all/274_BIOMD0000000022.xml.ssa.sbml,WithProbWEAK_UNTIL,365,136,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,19704,1629,16419,18295,525542,487895,211,133,41252,41252,41252,41252,41252,41252,41252,41252,41252,41252,41252,41252,858,173221,52889,696168,660411,8872,8872,3288,40416,40416,40416,40416
278,277_MODEL8262229752.xml.ssa,./models/sbml/test/all/277_MODEL8262229752.xml.ssa.sbml,WithProbWEAK_UNTIL,313,155,35629,35629,35629,35629,35629,35629,35629,35629,35629,35629,35629,35629,2110,26904,43211,1644441,1542875,283,176,42778,42778,42778,42778,42778,42778,42778,42778,42778,42778,42778,42778,1470,61320,37862,1115306,1050801,21225,21225,4193,62492,62492,62492,62492
279,279_BIOMD0000000342.xml.ssa,./models/sbml/test/all/279_BIOMD0000000342.xml.ssa.sbml,WithProbWEAK_UNTIL,303,212,25471,25471,25471,25471,25471,25471,25471,25471,25471,25471,25471,25471,1768,19699,25571,359551,335789,265,145,30940,30940,30940,30940,30940,30940,30940,30940,30940,30940,30940,30940,1005,41798,24248,434962,411859,10532,10532,3168,34438,34438,34438,34438
280,281_MODEL6655501972.xml.ssa,./models/sbml/test/all/281_MODEL6655501972.xml.ssa.sbml,WithProbWEAK_UNTIL,363,140,29568,29568,29568,29568,29568,29568,29568,29568,29568,29568,29568,29568,1556,28165,28922,570852,539901,320,172,42916,42916,42916,42916,42916,42916,42916,42916,42916,42916,42916,42916,1330,170228,44927,778227,751891,14268,14268,3822,47888,47888,47888,47888
281,280_BIOMD0000000102.xml.ssa,./models/sbml/test/all/280_BIOMD0000000102.xml.ssa.sbml,WithProbWEAK_UNTIL,300,149,28297,28297,28297,28297,28297,28297,28297,28297,28297,28297,28297,28297,2611,30159,38446,1613340,1488308,269,169,42094,42094,42094,42094,42094,42094,42094,42094,42094,42094,42094,42094,1835,125422,45171,781035,750652,26767,26767,4507,61699,61699,61699,61699
282,283_MODEL1012090003.xml.ssa,./models/sbml/test/all/283_MODEL1012090003.xml.ssa.sbml,WithProbWEAK_UNTIL,312,158,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,24818,1983,30662,28100,350592,334222,203,183,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932,32932,951,92404,32523,520744,504232,12596,12596,3147,38096,38096,38096,38096
283,282_MODEL5951818256.xml.ssa,./models/sbml/test/all/282_MODEL5951818256.xml.ssa.sbml,WithProbWEAK_UNTIL,336,154,34438,34438,34438,34438,34438,34438,34438,34438,34438,34438,34438,34438,1689,20860,35367,321109,297588,236,191,36857,36857,36857,36857,36857,36857,36857,36857,36857,36857,36857,36857,1053,50575,29770,742918,698600,17769,17769,4763,39296,39296,39296,39296
284,285_BIOMD0000000011.xml.ssa,./models/sbml/test/all/285_BIOMD0000000011.xml.ssa.sbml,WithProbWEAK_UNTIL,335,150,27635,27635,27635,27635,27635,27635,27635,27635,27635,27635,27635,27635,1671,32566,29778,711860,670725,199,169,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,1011,86108,44187,533775,515920,17151,17151,4246,97081,97081,97081,97081
285,284_MODEL9086628127.xml.ssa,./models/sbml/test/all/284_MODEL9086628127.xml.ssa.sbml,WithProbWEAK_UNTIL,259,149,20634,20634,20634,20634,20634,20634,20634,20634,20634,20634,20634,20634,1510,19429,21673,232585,217941,223,91,22891,22891,22891,22891,22891,22891,22891,22891,22891,22891,22891,22891,975,36346,17751,248116,237594,11199,11199,3221,68754,68754,68754,68754
286,287_MODEL0568648427.xml.ssa,./models/sbml/test/all/287_MODEL0568648427.xml.ssa.sbml,WithProbWEAK_UNTIL,321,158,39655,39655,39655,39655,39655,39655,39655,39655,39655,39655,39655,39655,2029,19508,29546,725496,690984,245,164,40074,40074,40074,40074,40074,40074,40074,40074,40074,40074,40074,40074,1531,46347,28805,757356,725077,21052,21052,4249,47885,47885,47885,47885
287,286_MODEL1012090004.xml.ssa,./models/sbml/test/all/286_MODEL1012090004.xml.ssa.sbml,WithProbWEAK_UNTIL,392,173,25823,25823,25823,25823,25823,25823,25823,25823,25823,25823,25823,25823,1726,31294,31220,382276,361120,262,115,38281,38281,38281,38281,38281,38281,38281,38281,38281,38281,38281,38281,1294,94243,33591,554888,538446,17233,17233,3896,41567,41567,41567,41567
288,290_MODEL6624091635.xml.ssa,./models/sbml/test/all/290_MODEL6624091635.xml.ssa.sbml,WithProbWEAK_UNTIL,330,155,33783,33783,33783,33783,33783,33783,33783,33783,33783,33783,33783,33783,2203,52059,41007,960139,915745,351,206,57353,57353,57353,57353,57353,57353,57353,57353,57353,57353,57353,57353,3478,172631,68699,652426,619474,29643,29643,7995,113405,113405,113405,113405
289,288_BIOMD0000000055.xml.ssa,./models/sbml/test/all/288_BIOMD0000000055.xml.ssa.sbml,WithProbWEAK_UNTIL,343,164,31050,31050,31050,31050,31050,31050,31050,31050,31050,31050,31050,31050,1984,16723,24939,334717,317911,393,101,29663,29663,29663,29663,29663,29663,29663,29663,29663,29663,29663,29663,902,31642,23346,83187,75230,70597,70597,3424,62532,62532,62532,62532
290,289_BIOMD0000000106.xml.ssa,./models/sbml/test/all/289_BIOMD0000000106.xml.ssa.sbml,WithProbWEAK_UNTIL,404,133,34838,34838,34838,34838,34838,34838,34838,34838,34838,34838,34838,34838,9385,15795,34642,1643920,1526063,296,196,42178,42178,42178,42178,42178,42178,42178,42178,42178,42178,42178,42178,2918,63744,37552,1173858,1106849,27000,27000,7049,58023,58023,58023,58023
291,291_MODEL6929313478.xml.ssa,./models/sbml/test/all/291_MODEL6929313478.xml.ssa.sbml,WithProbWEAK_UNTIL,395,146,28922,28922,28922,28922,28922,28922,28922,28922,28922,28922,28922,28922,1821,33155,52650,857153,816859,190,307,51710,51710,51710,51710,51710,51710,51710,51710,51710,51710,51710,51710,1102,201088,47487,1032219,990804,18204,18204,3706,55303,55303,55303,55303
292,292_BIOMD0000000237.xml.ssa,./models/sbml/test/all/292_BIOMD0000000237.xml.ssa.sbml,WithProbWEAK_UNTIL,5092,3106,23625,23625,23625,23625,23625,23625,23625,23625,23625,23625,23625,23625,1902,25765,33211,962839,908117,5233,2164,38731,38731,38731,38731,38731,38731,38731,38731,38731,38731,38731,38731,1443,71368,42459,594752,569559,22155,22155,3634,35904,35904,35904,35904
293,293_BIOMD0000000200.xml.ssa,./models/sbml/test/all/293_BIOMD0000000200.xml.ssa.sbml,WithProbWEAK_UNTIL,232,125,44477,44477,44477,44477,44477,44477,44477,44477,44477,44477,44477,44477,1321,52664,37476,380241,362688,171,88,41348,41348,41348,41348,41348,41348,41348,41348,41348,41348,41348,41348,967,145754,42843,768273,731156,10450,10450,3260,44076,44076,44076,44076
294,296_BIOMD0000000149.xml.ssa,./models/sbml/test/all/296_BIOMD0000000149.xml.ssa.sbml,WithProbWEAK_UNTIL,241,137,43347,43347,43347,43347,43347,43347,43347,43347,43347,43347,43347,43347,2097,34559,41956,123760,84962,192,123,42675,42675,42675,42675,42675,42675,42675,42675,42675,42675,42675,42675,1504,55043,27862,50368,42459,21247,21247,3566,71742,71742,71742,71742
295,294_BIOMD0000000350.xml.ssa,./models/sbml/test/all/294_BIOMD0000000350.xml.ssa.sbml,WithProbWEAK_UNTIL,216,101,37861,37861,37861,37861,37861,37861,37861,37861,37861,37861,37861,37861,2220,21930,34394,266895,246110,188,101,30347,30347,30347,30347,30347,30347,30347,30347,30347,30347,30347,30347,1095,22622,35671,63093,51017,18173,18173,2699,55380,55380,55380,55380
296,295_BIOMD0000000015.xml.ssa,./models/sbml/test/all/295_BIOMD0000000015.xml.ssa.sbml,WithProbWEAK_UNTIL,203,120,25396,25396,25396,25396,25396,25396,25396,25396,25396,25396,25396,25396,2085,30793,33640,1220832,1155018,110,68,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414,37414,1057,93493,74058,1390101,1352101,14266,14266,3263,81303,81303,81303,81303
297,297_BIOMD0000000365.xml.ssa,./models/sbml/test/all/297_BIOMD0000000365.xml.ssa.sbml,WithProbWEAK_UNTIL,275,149,31224,31224,31224,31224,31224,31224,31224,31224,31224,31224,31224,31224,2249,40946,41673,1748251,1665347,239,225,44418,44418,44418,44418,44418,44418,44418,44418,44418,44418,44418,44418,1731,155303,57666,775547,759314,11982,11982,3196,49143,49143,49143,49143
298,299_BIOMD0000000146.xml.ssa,./models/sbml/test/all/299_BIOMD0000000146.xml.ssa.sbml,WithProbWEAK_UNTIL,183,113,31228,31228,31228,31228,31228,31228,31228,31228,31228,31228,31228,31228,1902,28370,28789,627705,589097,111,63,30842,30842,30842,30842,30842,30842,30842,30842,30842,30842,30842,30842,1042,56079,26261,447743,425876,12693,12693,2869,50932,50932,50932,50932
299,298_BIOMD0000000201.xml.ssa,./models/sbml/test/all/298_BIOMD0000000201.xml.ssa.sbml,WithProbWEAK_UNTIL,155,116,36575,36575,36575,36575,36575,36575,36575,36575,36575,36575,36575,36575,2119,17120,27807,499329,464570,106,55,21981,21981,21981,21981,21981,21981,21981,21981,21981,21981,21981,21981,1114,35820,23843,269065,250408,13983,13983,3359,33578,33578,33578,33578
300,301_MODEL1004010001.xml.ssa,./models/sbml/test/all/301_MODEL1004010001.xml.ssa.sbml,WithProbWEAK_UNTIL,142,120,26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,26094,1720,41229,34160,715780,688298,121,123,50255,50255,50255,50255,50255,50255,50255,50255,50255,50255,50255,50255,1084,361269,68888,3058735,2940081,19386,19386,3892,54419,54419,54419,54419
301,302_MODEL1004010002.xml.ssa,./models/sbml/test/all/302_MODEL1004010002.xml.ssa.sbml,WithProbWEAK_UNTIL,268,132,48009,48009,48009,48009,48009,48009,48009,48009,48009,48009,48009,48009,1780,39716,32886,699092,673320,149,102,59760,59760,59760,59760,59760,59760,59760,59760,59760,59760,59760,59760,1001,358510,66664,2989545,2875471,19646,19646,3953,53876,53876,53876,53876
302,300_MODEL1004010000.xml.ssa,./models/sbml/test/all/300_MODEL1004010000.xml.ssa.sbml,WithProbWEAK_UNTIL,233,139,36671,36671,36671,36671,36671,36671,36671,36671,36671,36671,36671,36671,1854,41375,33981,730231,702761,216,153,68223,68223,68223,68223,68223,68223,68223,68223,68223,68223,68223,68223,1120,371978,67622,2901459,2782654,23410,23410,7951,51026,51026,51026,51026
303,305_BIOMD0000000335.xml.ssa,./models/sbml/test/all/305_BIOMD0000000335.xml.ssa.sbml,WithProbWEAK_UNTIL,235,135,34022,34022,34022,34022,34022,34022,34022,34022,34022,34022,34022,34022,1801,38324,37571,643873,621024,169,94,47653,47653,47653,47653,47653,47653,47653,47653,47653,47653,47653,47653,1093,117972,39880,649787,634175,20599,20599,3241,42087,42087,42087,42087
304,303_BIOMD0000000164.xml.ssa,./models/sbml/test/all/303_BIOMD0000000164.xml.ssa.sbml,WithProbWEAK_UNTIL,196,194,42754,42754,42754,42754,42754,42754,42754,42754,42754,42754,42754,42754,1835,25000,28422,444398,425241,164,100,39283,39283,39283,39283,39283,39283,39283,39283,39283,39283,39283,39283,1095,52221,29447,437649,424734,16048,16048,3317,35925,35925,35925,35925
305,304_BIOMD0000000287.xml.ssa,./models/sbml/test/all/304_BIOMD0000000287.xml.ssa.sbml,WithProbWEAK_UNTIL,240,137,30844,30844,30844,30844,30844,30844,30844,30844,30844,30844,30844,30844,1672,33506,29980,966920,922297,271,156,60638,60638,60638,60638,60638,60638,60638,60638,60638,60638,60638,60638,2323,134222,64070,1406506,1342155,16907,16907,6053,119461,119461,119461,119461
306,308_BIOMD0000000182.xml.ssa,./models/sbml/test/all/308_BIOMD0000000182.xml.ssa.sbml,WithProbWEAK_UNTIL,296,191,36833,36833,36833,36833,36833,36833,36833,36833,36833,36833,36833,36833,2110,37028,45025,883586,845980,161,120,29879,29879,29879,29879,29879,29879,29879,29879,29879,29879,29879,29879,1006,86425,51110,277834,263468,20952,20952,3904,93641,93641,93641,93641
307,307_MODEL9079740062.xml.ssa,./models/sbml/test/all/307_MODEL9079740062.xml.ssa.sbml,WithProbWEAK_UNTIL,290,124,32852,32852,32852,32852,32852,32852,32852,32852,32852,32852,32852,32852,2809,24320,29883,706903,668505,286,148,35630,35630,35630,35630,35630,35630,35630,35630,35630,35630,35630,35630,2111,61189,30622,231241,219472,15536,15536,3372,30315,30315,30315,30315
308,306_MODEL9077438479.xml.ssa,./models/sbml/test/all/306_MODEL9077438479.xml.ssa.sbml,WithProbWEAK_UNTIL,222,208,28539,28539,28539,28539,28539,28539,28539,28539,28539,28539,28539,28539,2444,24093,30861,759409,721279,208,143,36196,36196,36196,36196,36196,36196,36196,36196,36196,36196,36196,36196,1797,63843,30549,235662,223666,14652,14652,3625,28908,28908,28908,28908
309,309_MODEL1005050000.xml.ssa,./models/sbml/test/all/309_MODEL1005050000.xml.ssa.sbml,WithProbWEAK_UNTIL,234,149,51552,51552,51552,51552,51552,51552,51552,51552,51552,51552,51552,51552,2352,20156,37834,268706,246148,312,128,42830,42830,42830,42830,42830,42830,42830,42830,42830,42830,42830,42830,2251,35123,31719,157230,140659,26639,26639,5290,71576,71576,71576,71576
310,311_MODEL8459127548.xml.ssa,./models/sbml/test/all/311_MODEL8459127548.xml.ssa.sbml,WithProbWEAK_UNTIL,228,206,32710,32710,32710,32710,32710,32710,32710,32710,32710,32710,32710,32710,2277,33320,37390,463394,435982,162,144,45991,45991,45991,45991,45991,45991,45991,45991,45991,45991,45991,45991,1624,89351,37830,459019,426935,20777,20777,3848,50778,50778,50778,50778
311,313_MODEL1007200000.xml.ssa,./models/sbml/test/all/313_MODEL1007200000.xml.ssa.sbml,WithProbWEAK_UNTIL,455,182,45871,45871,45871,45871,45871,45871,45871,45871,45871,45871,45871,45871,1972,33272,43504,1112870,1035949,128,338,66723,66723,66723,66723,66723,66723,66723,66723,66723,66723,66723,66723,2981,135341,48744,1023280,984411,24189,24189,5499,119459,119459,119459,119459
312,316_BIOMD0000000165.xml.ssa,./models/sbml/test/all/316_BIOMD0000000165.xml.ssa.sbml,WithProbWEAK_UNTIL,209,121,31749,31749,31749,31749,31749,31749,31749,31749,31749,31749,31749,31749,2146,27493,35202,1414378,1325718,240,148,43565,43565,43565,43565,43565,43565,43565,43565,43565,43565,43565,43565,2058,54153,34805,540349,508330,17825,17825,3447,40610,40610,40610,40610
313,310_BIOMD0000000089.xml.ssa,./models/sbml/test/all/310_BIOMD0000000089.xml.ssa.sbml,WithProbWEAK_UNTIL,189,255,64258,64258,64258,64258,64258,64258,64258,64258,64258,64258,64258,64258,3702,76700,43808,291216,266501,190,145,51083,51083,51083,51083,51083,51083,51083,51083,51083,51083,51083,51083,2555,54434,44120,105355,86923,26714,26714,4328,75434,75434,75434,75434
314,314_BIOMD0000000362.xml.ssa,./models/sbml/test/all/314_BIOMD0000000362.xml.ssa.sbml,WithProbWEAK_UNTIL,267,205,50096,50096,50096,50096,50096,50096,50096,50096,50096,50096,50096,50096,2517,64849,53190,1103711,1060446,247,156,67708,67708,67708,67708,67708,67708,67708,67708,67708,67708,67708,67708,3623,236490,78809,1363637,1327151,27906,27906,4293,104914,104914,104914,104914
315,312_MODEL1012090005.xml.ssa,./models/sbml/test/all/312_MODEL1012090005.xml.ssa.sbml,WithProbWEAK_UNTIL,344,152,39680,39680,39680,39680,39680,39680,39680,39680,39680,39680,39680,39680,1720,59956,48612,696145,672624,255,163,51480,51480,51480,51480,51480,51480,51480,51480,51480,51480,51480,51480,1356,217091,70521,1209941,1178909,18602,18602,4334,97749,97749,97749,97749
316,317_BIOMD0000000347.xml.ssa,./models/sbml/test/all/317_BIOMD0000000347.xml.ssa.sbml,WithProbWEAK_UNTIL,252,178,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,35033,2489,29547,40787,383317,367746,256,132,39219,39219,39219,39219,39219,39219,39219,39219,39219,39219,39219,39219,1678,53754,43295,248188,232063,29982,29982,3624,83102,83102,83102,83102
317,315_MODEL3897771820.xml.ssa,./models/sbml/test/all/315_MODEL3897771820.xml.ssa.sbml,WithProbWEAK_UNTIL,239,136,35851,35851,35851,35851,35851,35851,35851,35851,35851,35851,35851,35851,2449,46131,42320,159846,143379,287,177,56178,56178,56178,56178,56178,56178,56178,56178,56178,56178,56178,56178,2043,171819,67146,16877,15653,20563,20563,3904,86920,86920,86920,86920
318,318_MODEL1004070000.xml.ssa,./models/sbml/test/all/318_MODEL1004070000.xml.ssa.sbml,WithProbWEAK_UNTIL,300,175,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218,46218,1382,45224,60825,1834863,1736182,237,234,69874,69874,69874,69874,69874,69874,69874,69874,69874,69874,69874,69874,3031,118720,74976,1197451,1150681,31009,31009,11102,116957,116957,116957,116957
319,319_BIOMD0000000270.xml.ssa,./models/sbml/test/all/319_BIOMD0000000270.xml.ssa.sbml,WithProbWEAK_UNTIL,253,163,42736,42736,42736,42736,42736,42736,42736,42736,42736,42736,42736,42736,1921,32537,57524,100106,85938,180,210,47469,47469,47469,47469,47469,47469,47469,47469,47469,47469,47469,47469,1744,83676,51825,110349,92079,19805,19805,11096,84101,84101,84101,84101
320,320_MODEL1005200000.xml.ssa,./models/sbml/test/all/320_MODEL1005200000.xml.ssa.sbml,WithProbWEAK_UNTIL,160,137,37819,37819,37819,37819,37819,37819,37819,37819,37819,37819,37819,37819,2031,67544,38131,6551839,6084942,274,173,154787,154787,154787,154787,154787,154787,154787,154787,154787,154787,154787,154787,656,3530511,264812,8622538,8544292,17359,17359,3695,57360,57360,57360,57360
