FileOrder,ModelName,ModelPath,PatternType,SpeciesG_PD_Vertices,SpeciesG_PD_Edges,SpeciesG_PD_InDegreeMIN,SpeciesG_PD_InDegreeMEAN,SpeciesG_PD_InDegreeMAX,SpeciesG_PD_InDegreeSUM,SpeciesG_PD_OutDegreeMIN,SpeciesG_PD_OutDegreeMEAN,SpeciesG_PD_OutDegreeMAX,SpeciesG_PD_OutDegreeSUM,SpeciesG_PD_TotalDegreeMIN,SpeciesG_PD_TotalDegreeMEAN,SpeciesG_PD_TotalDegreeMAX,SpeciesG_PD_TotalDegreeSUM,SpeciesG_PD_Density,SpeciesG_PD_Reciprocity,SpeciesG_PD_WeakComponents,SpeciesG_PUD_UNDIRECTEDBiconnectedComponents,SpeciesG_PUD_UNDIRECTEDArticulationPoints,ReactionG_PD_Vertices,ReactionG_PD_Edges,ReactionG_PD_InDegreeMIN,ReactionG_PD_InDegreeMEAN,ReactionG_PD_InDegreeMAX,ReactionG_PD_InDegreeSUM,ReactionG_PD_OutDegreeMIN,ReactionG_PD_OutDegreeMEAN,ReactionG_PD_OutDegreeMAX,ReactionG_PD_OutDegreeSUM,ReactionG_PD_TotalDegreeMIN,ReactionG_PD_TotalDegreeMEAN,ReactionG_PD_TotalDegreeMAX,ReactionG_PD_TotalDegreeSUM,ReactionG_PD_Density,ReactionG_PD_Reciprocity,ReactionG_PD_WeakComponents,ReactionG_PUD_UNDIRECTEDBiconnectedComponents,ReactionG_PUD_UNDIRECTEDArticulationPoints,NG_NumOfConstantSpecies,NG_NumOfNONConstantSpecies,NG_Species_X_Reactions,NG_UpdatesMIN,NG_UpdatesMEAN,NG_UpdatesMAX,NG_UpdatesSUM
273,273_BIOMD0000000243.xml.ssa,./models/sbml/test/all/273_BIOMD0000000243.xml.ssa.sbml,WithProbWEAK_UNTIL,27,49,0,1.814814815,6,49,0,1.814814815,7,49,1,3.518518519,8,95,0.067215364,0.06122449,1,11,7,23,146,2,6.347826087,9,146,1,6.347826087,11,146,2,10.7826087,18,248,0.275992439,0.808219178,1,4,3,0,27,621,2,2.956521739,4,68
274,274_BIOMD0000000022.xml.ssa,./models/sbml/test/all/274_BIOMD0000000022.xml.ssa.sbml,WithProbWEAK_UNTIL,12,34,0,2.833333333,20,34,1,2.833333333,6,34,1,5.666666667,26,68,0.236111111,0.470588235,1,6,2,32,265,3,8.28125,26,265,6,8.28125,9,265,9,15.5,34,496,0.258789063,0.528301887,1,1,0,0,12,384,2,2.0625,3,66
275,275_BIOMD0000000315.xml.ssa,./models/sbml/test/all/275_BIOMD0000000315.xml.ssa.sbml,WithProbWEAK_UNTIL,20,49,0,2.45,7,49,0,2.45,6,49,2,4.9,12,98,0.1225,0.204081633,1,1,0,27,162,2,6,13,162,2,6,11,162,4,10.7037037,21,289,0.222222222,0.586419753,1,1,0,0,20,540,2,2.740740741,4,74
276,276_BIOMD0000000247.xml.ssa,./models/sbml/test/all/276_BIOMD0000000247.xml.ssa.sbml,WithProbWEAK_UNTIL,30,58,0,1.933333333,5,58,0,1.933333333,5,58,1,3.866666667,10,116,0.064444444,0.137931034,1,5,4,25,114,1,4.56,10,114,2,4.56,8,114,2,7.68,16,192,0.1824,0.666666667,1,2,1,0,30,750,2,2.96,4,74
277,277_MODEL8262229752.xml.ssa,./models/sbml/test/all/277_MODEL8262229752.xml.ssa.sbml,WithProbWEAK_UNTIL,30,47,0,1.566666667,5,47,0,1.566666667,7,47,1,2.9,10,87,0.052222222,0.191489362,1,17,10,25,90,1,3.6,8,90,1,3.6,9,90,2,5.76,14,144,0.144,0.644444444,1,9,7,0,30,750,2,2.6,5,65
278,278_BIOMD0000000033.xml.ssa,./models/sbml/test/all/278_BIOMD0000000033.xml.ssa.sbml,WithProbWEAK_UNTIL,28,30,0,1.071428571,2,30,0,1.071428571,2,30,1,2.142857143,4,60,0.038265306,0.733333333,13,2,1,26,62,1,2.384615385,4,62,1,2.384615385,3,62,1,3.692307692,5,96,0.091715976,0.967741935,13,1,0,0,28,728,2,2.153846154,3,56
279,279_BIOMD0000000342.xml.ssa,./models/sbml/test/all/279_BIOMD0000000342.xml.ssa.sbml,WithProbWEAK_UNTIL,21,35,0,1.666666667,5,35,0,1.666666667,4,35,1,3.333333333,5,70,0.079365079,0.285714286,2,3,2,29,105,2,3.620689655,10,105,1,3.620689655,8,105,2,6.137931034,15,178,0.124851367,0.666666667,2,3,2,0,21,609,2,2.206896552,4,64
280,280_BIOMD0000000102.xml.ssa,./models/sbml/test/all/280_BIOMD0000000102.xml.ssa.sbml,WithProbWEAK_UNTIL,26,55,0,2.115384615,12,55,0,2.115384615,8,55,1,4,16,104,0.081360947,0.181818182,1,14,13,28,224,1,8,16,224,1,8,16,224,2,14.25,29,399,0.285714286,0.700892857,1,2,1,0,26,728,2,2.75,4,77
281,281_MODEL6655501972.xml.ssa,./models/sbml/test/all/281_MODEL6655501972.xml.ssa.sbml,WithProbWEAK_UNTIL,19,78,0,4.105263158,18,78,0,4.105263158,12,78,2,8.210526316,26,156,0.216066482,0.153846154,1,3,2,28,336,4,12,18,336,6,12,16,336,9,22.35714286,30,626,0.428571429,0.678571429,1,1,0,0,19,532,2,3.214285714,4,90
282,282_MODEL5951818256.xml.ssa,./models/sbml/test/all/282_MODEL5951818256.xml.ssa.sbml,WithProbWEAK_UNTIL,23,38,0,1.652173913,10,38,0,1.652173913,9,38,2,3.304347826,10,76,0.071833648,0.421052632,5,2,1,31,123,2,3.967741935,8,123,1,3.967741935,9,123,2,6.806451613,14,211,0.127991675,0.821138211,5,5,4,0,23,713,2,2.225806452,3,69
283,283_MODEL1012090003.xml.ssa,./models/sbml/test/all/283_MODEL1012090003.xml.ssa.sbml,WithProbWEAK_UNTIL,24,66,1,2.75,6,66,1,2.75,6,66,3,5.5,12,132,0.114583333,0.545454545,1,1,0,26,212,2,8.153846154,16,212,4,8.153846154,11,212,6,14.61538462,23,380,0.313609467,0.641509434,1,1,0,0,24,624,3,3.384615385,4,88
284,284_MODEL9086628127.xml.ssa,./models/sbml/test/all/284_MODEL9086628127.xml.ssa.sbml,WithProbWEAK_UNTIL,16,31,1,1.9375,4,31,1,1.9375,4,31,2,3.875,8,62,0.12109375,0.387096774,1,1,0,17,89,2,5.235294118,12,89,2,5.235294118,7,89,4,9.058823529,17,154,0.307958478,0.651685393,1,1,0,0,16,272,2,2.823529412,3,48
285,285_BIOMD0000000011.xml.ssa,./models/sbml/test/all/285_BIOMD0000000011.xml.ssa.sbml,WithProbWEAK_UNTIL,22,60,2,2.727272727,6,60,1,2.727272727,4,60,3,5.454545455,9,120,0.123966942,0.666666667,1,5,4,30,180,3,6,15,180,4,6,8,180,6,10.66666667,20,320,0.2,0.666666667,1,1,0,0,22,660,3,3,3,90
286,286_MODEL1012090004.xml.ssa,./models/sbml/test/all/286_MODEL1012090004.xml.ssa.sbml,WithProbWEAK_UNTIL,26,66,1,2.538461538,6,66,1,2.538461538,6,66,3,5.076923077,12,132,0.097633136,0.545454545,1,1,0,27,207,2,7.666666667,16,207,5,7.666666667,11,207,7,13.66666667,23,369,0.283950617,0.623188406,1,1,0,0,26,702,3,3.333333333,4,90
287,287_MODEL0568648427.xml.ssa,./models/sbml/test/all/287_MODEL0568648427.xml.ssa.sbml,WithProbWEAK_UNTIL,33,41,1,1.242424242,3,41,0,1.242424242,5,41,1,2.424242424,6,80,0.037649219,0.048780488,1,5,4,33,114,2,3.454545455,8,114,1,3.454545455,6,114,2,5.606060606,11,185,0.104683196,0.657894737,1,4,3,0,33,1089,2,2.242424242,4,74
288,288_BIOMD0000000055.xml.ssa,./models/sbml/test/all/288_BIOMD0000000055.xml.ssa.sbml,WithProbWEAK_UNTIL,35,32,0,0.914285714,2,32,0,0.914285714,2,32,1,1.828571429,4,64,0.026122449,0.25,9,2,1,32,83,1,2.59375,4,83,1,2.59375,4,83,2,4.1875,7,134,0.081054688,0.722891566,9,1,0,0,35,1120,2,2,2,64
289,289_BIOMD0000000106.xml.ssa,./models/sbml/test/all/289_BIOMD0000000106.xml.ssa.sbml,WithProbWEAK_UNTIL,36,32,0,0.888888889,3,32,0,0.888888889,5,32,1,1.777777778,6,64,0.024691358,0,7,20,10,32,94,1,2.9375,6,94,1,2.9375,7,94,1,4.875,12,156,0.091796875,0.744680851,7,10,9,0,36,1152,2,2,2,64
290,290_MODEL6624091635.xml.ssa,./models/sbml/test/all/290_MODEL6624091635.xml.ssa.sbml,WithProbWEAK_UNTIL,34,101,0,2.970588235,15,101,0,2.970588235,14,101,1,5.941176471,20,202,0.087370242,0.237623762,1,3,2,29,232,2,8,19,232,2,8,20,232,3,14.27586207,34,414,0.275862069,0.827586207,1,1,0,0,34,986,2,3.482758621,9,101
291,291_MODEL6929313478.xml.ssa,./models/sbml/test/all/291_MODEL6929313478.xml.ssa.sbml,WithProbWEAK_UNTIL,28,72,0,2.571428571,8,72,0,2.571428571,12,72,1,5,16,140,0.091836735,0.194444444,1,5,4,32,355,2,11.09375,19,355,2,11.09375,21,355,3,20.1875,37,646,0.346679688,0.861971831,1,2,1,0,28,896,2,3.0625,4,98
292,292_BIOMD0000000237.xml.ssa,./models/sbml/test/all/292_BIOMD0000000237.xml.ssa.sbml,WithProbWEAK_UNTIL,26,47,0,1.807692308,4,47,0,1.807692308,5,47,2,3.615384615,8,94,0.069526627,0.510638298,1,8,7,31,147,2,4.741935484,13,147,1,4.741935484,9,147,2,8.193548387,20,254,0.152965661,0.707482993,2,2,1,0,26,806,2,2.483870968,4,77
293,293_BIOMD0000000200.xml.ssa,./models/sbml/test/all/293_BIOMD0000000200.xml.ssa.sbml,WithProbWEAK_UNTIL,21,85,1,4.047619048,13,85,0,4.047619048,13,85,3,8.047619048,16,169,0.192743764,0.223529412,1,1,0,34,278,2,8.176470588,12,278,1,8.176470588,16,278,3,14.94117647,26,508,0.240484429,0.848920863,1,1,0,0,21,714,2,3.117647059,4,106
294,294_BIOMD0000000350.xml.ssa,./models/sbml/test/all/294_BIOMD0000000350.xml.ssa.sbml,WithProbWEAK_UNTIL,38,30,0,0.789473684,2,30,0,0.789473684,2,30,1,1.578947368,3,60,0.020775623,0,11,2,1,30,59,1,1.966666667,3,59,1,1.966666667,4,59,2,2.933333333,6,88,0.065555556,0.677966102,11,1,0,0,38,1140,2,2,2,60
295,295_BIOMD0000000015.xml.ssa,./models/sbml/test/all/295_BIOMD0000000015.xml.ssa.sbml,WithProbWEAK_UNTIL,22,40,0,1.818181818,5,40,0,1.818181818,5,40,1,3.636363636,10,80,0.082644628,0.35,1,9,6,37,209,1,5.648648649,12,209,1,5.648648649,12,209,2,10.21621622,21,378,0.15266618,0.641148325,1,2,1,0,22,814,2,2.081081081,3,77
296,296_BIOMD0000000149.xml.ssa,./models/sbml/test/all/296_BIOMD0000000149.xml.ssa.sbml,WithProbWEAK_UNTIL,35,42,0,1.2,3,42,0,1.2,4,42,1,2.4,6,84,0.034285714,0.476190476,7,1,0,33,111,1,3.363636364,9,111,1,3.363636364,7,111,2,5.545454545,14,183,0.101928375,0.783783784,7,1,0,0,35,1155,2,2.272727273,3,75
297,297_BIOMD0000000365.xml.ssa,./models/sbml/test/all/297_BIOMD0000000365.xml.ssa.sbml,WithProbWEAK_UNTIL,30,57,0,1.9,7,57,0,1.9,9,57,1,3.8,9,114,0.063333333,0,1,8,7,33,197,2,5.96969697,17,197,1,5.96969697,15,197,4,10.66666667,25,352,0.180899908,0.802030457,1,1,0,0,30,990,2,2.727272727,3,90
298,298_BIOMD0000000201.xml.ssa,./models/sbml/test/all/298_BIOMD0000000201.xml.ssa.sbml,WithProbWEAK_UNTIL,42,34,0,0.80952381,3,34,0,0.80952381,3,34,1,1.619047619,5,68,0.019274376,0.058823529,11,6,3,33,72,1,2.181818182,5,72,1,2.181818182,4,72,2,3.363636364,8,111,0.066115702,0.680555556,11,3,2,0,42,1386,2,2.03030303,3,67
299,299_BIOMD0000000146.xml.ssa,./models/sbml/test/all/299_BIOMD0000000146.xml.ssa.sbml,WithProbWEAK_UNTIL,33,42,0,1.272727273,3,42,0,1.272727273,4,42,1,2.545454545,7,84,0.038567493,0.476190476,6,7,3,34,111,2,3.264705882,9,111,2,3.264705882,6,111,3,5.382352941,13,183,0.096020761,0.711711712,6,3,2,0,33,1122,2,2.235294118,3,76
300,300_MODEL1004010000.xml.ssa,./models/sbml/test/all/300_MODEL1004010000.xml.ssa.sbml,WithProbWEAK_UNTIL,33,76,0,2.303030303,6,76,0,2.303030303,17,76,1,4.363636364,17,144,0.069788797,0.105263158,1,3,2,31,666,3,21.48387097,46,666,2,21.48387097,46,666,3,40.51612903,88,1256,0.693028096,0.966966967,1,7,6,0,33,1023,2,3.451612903,5,107
301,301_MODEL1004010001.xml.ssa,./models/sbml/test/all/301_MODEL1004010001.xml.ssa.sbml,WithProbWEAK_UNTIL,33,76,0,2.303030303,6,76,0,2.303030303,17,76,1,4.363636364,17,144,0.069788797,0.105263158,1,3,2,31,666,3,21.48387097,46,666,2,21.48387097,46,666,3,40.51612903,88,1256,0.693028096,0.966966967,1,7,6,0,33,1023,2,3.451612903,5,107
302,302_MODEL1004010002.xml.ssa,./models/sbml/test/all/302_MODEL1004010002.xml.ssa.sbml,WithProbWEAK_UNTIL,33,76,0,2.303030303,6,76,0,2.303030303,17,76,1,4.363636364,17,144,0.069788797,0.105263158,1,3,2,31,666,3,21.48387097,46,666,2,21.48387097,46,666,3,40.51612903,88,1256,0.693028096,0.966966967,1,7,6,0,33,1023,2,3.451612903,5,107
303,303_BIOMD0000000164.xml.ssa,./models/sbml/test/all/303_BIOMD0000000164.xml.ssa.sbml,WithProbWEAK_UNTIL,24,47,0,1.958333333,5,47,0,1.958333333,5,47,1,3.916666667,6,94,0.081597222,0.085106383,1,2,1,29,123,1,4.24137931,8,123,2,4.24137931,8,123,3,7.206896552,14,209,0.146254459,0.658536585,1,1,0,0,24,696,2,2.620689655,4,76
304,304_BIOMD0000000287.xml.ssa,./models/sbml/test/all/304_BIOMD0000000287.xml.ssa.sbml,WithProbWEAK_UNTIL,22,63,0,2.863636364,11,63,0,2.863636364,8,63,1,5,11,110,0.130165289,0.444444444,1,4,2,37,214,1,5.783783784,17,214,2,5.783783784,15,214,3,10,28,370,0.156318481,0.654205607,1,2,1,0,22,814,2,2.594594595,4,96
305,305_BIOMD0000000335.xml.ssa,./models/sbml/test/all/305_BIOMD0000000335.xml.ssa.sbml,WithProbWEAK_UNTIL,34,78,0,2.294117647,10,78,0,2.294117647,8,78,1,4.382352941,14,149,0.067474048,0.243589744,1,2,1,31,269,2,8.677419355,18,269,2,8.677419355,18,269,3,15.35483871,29,476,0.279916753,0.765799257,1,1,0,0,34,1054,2,3.290322581,5,102
306,306_MODEL9077438479.xml.ssa,./models/sbml/test/all/306_MODEL9077438479.xml.ssa.sbml,WithProbWEAK_UNTIL,28,42,0,1.5,4,42,0,1.5,6,42,1,3,7,84,0.053571429,0.19047619,2,6,5,23,120,1,5.217391304,11,120,3,5.217391304,9,120,4,8.826086957,18,203,0.2268431,0.741666667,2,1,0,0,28,644,2,2.826086957,4,65
307,307_MODEL9079740062.xml.ssa,./models/sbml/test/all/307_MODEL9079740062.xml.ssa.sbml,WithProbWEAK_UNTIL,28,42,0,1.5,4,42,0,1.5,6,42,1,3,7,84,0.053571429,0.19047619,2,6,5,23,120,1,5.217391304,11,120,3,5.217391304,9,120,4,8.826086957,18,203,0.2268431,0.741666667,2,1,0,0,28,644,2,2.826086957,4,65
308,308_BIOMD0000000182.xml.ssa,./models/sbml/test/all/308_BIOMD0000000182.xml.ssa.sbml,WithProbWEAK_UNTIL,32,45,0,1.40625,4,45,0,1.40625,7,45,1,2.8125,9,90,0.043945313,0.266666667,7,6,5,32,156,2,4.875,11,156,2,4.875,9,156,3,8.40625,18,269,0.15234375,0.801282051,7,1,0,0,32,1024,2,2.40625,4,77
309,309_MODEL1005050000.xml.ssa,./models/sbml/test/all/309_MODEL1005050000.xml.ssa.sbml,WithProbWEAK_UNTIL,41,36,0,0.87804878,2,36,0,0.87804878,2,36,1,1.756097561,4,72,0.021415824,0.222222222,11,2,1,36,89,1,2.472222222,4,89,1,2.472222222,4,89,2,3.944444444,7,142,0.06867284,0.719101124,11,1,0,0,41,1476,2,2,2,72
310,310_BIOMD0000000089.xml.ssa,./models/sbml/test/all/310_BIOMD0000000089.xml.ssa.sbml,WithProbWEAK_UNTIL,43,36,0,0.837209302,2,36,0,0.837209302,3,36,1,1.674418605,4,72,0.019469984,0,11,2,1,36,81,1,2.25,4,81,1,2.25,5,81,2,3.5,8,126,0.0625,0.691358025,11,1,0,0,43,1548,2,2,2,72
311,311_MODEL8459127548.xml.ssa,./models/sbml/test/all/311_MODEL8459127548.xml.ssa.sbml,WithProbWEAK_UNTIL,31,63,0,2.032258065,7,63,1,2.032258065,5,63,1,4.064516129,9,126,0.065556712,0.476190476,3,4,3,34,199,1,5.852941176,15,199,2,5.852941176,15,199,2,10.23529412,22,348,0.172145329,0.64321608,3,4,3,0,31,1054,2,2.823529412,6,96
312,312_MODEL1012090005.xml.ssa,./models/sbml/test/all/312_MODEL1012090005.xml.ssa.sbml,WithProbWEAK_UNTIL,28,81,0,2.892857143,7,81,1,2.892857143,7,81,3,5.785714286,14,162,0.103316327,0.518518519,1,1,0,32,285,2,8.90625,19,285,4,8.90625,13,285,6,16.09375,28,515,0.278320313,0.642105263,1,1,0,0,28,896,3,3.375,4,108
313,313_MODEL1007200000.xml.ssa,./models/sbml/test/all/313_MODEL1007200000.xml.ssa.sbml,WithProbWEAK_UNTIL,34,72,0,2.117647059,10,72,0,2.117647059,10,72,0,4.235294118,13,144,0.062283737,0.055555556,2,5,4,35,206,1,5.885714286,13,206,2,5.885714286,11,206,2,10.25714286,21,359,0.168163265,0.655339806,1,2,1,0,34,1190,2,2.8,4,98
314,314_BIOMD0000000362.xml.ssa,./models/sbml/test/all/314_BIOMD0000000362.xml.ssa.sbml,WithProbWEAK_UNTIL,34,86,0,2.529411765,10,86,0,2.529411765,8,86,1,4.794117647,14,163,0.074394464,0.244186047,1,2,1,33,305,2,9.242424242,19,305,2,9.242424242,18,305,3,16.42424242,30,542,0.280073462,0.740983607,1,1,0,0,34,1122,2,3.333333333,5,110
315,315_MODEL3897771820.xml.ssa,./models/sbml/test/all/315_MODEL3897771820.xml.ssa.sbml,WithProbWEAK_UNTIL,29,47,0,1.620689655,9,47,0,1.620689655,5,47,1,3.24137931,14,94,0.05588585,0.553191489,5,1,0,39,229,1,5.871794872,21,229,1,5.871794872,12,229,1,10.64102564,31,415,0.150558843,0.668122271,5,0,0,0,29,1131,2,2.205128205,3,86
316,316_BIOMD0000000165.xml.ssa,./models/sbml/test/all/316_BIOMD0000000165.xml.ssa.sbml,WithProbWEAK_UNTIL,38,52,0,1.368421053,4,52,0,1.368421053,4,52,1,2.736842105,7,104,0.03601108,0.230769231,2,15,10,30,131,1,4.366666667,9,131,2,4.366666667,9,131,2,7.233333333,14,217,0.145555556,0.709923664,2,4,3,0,38,1140,2,2.733333333,4,82
317,317_BIOMD0000000347.xml.ssa,./models/sbml/test/all/317_BIOMD0000000347.xml.ssa.sbml,WithProbWEAK_UNTIL,34,36,0,1.058823529,4,36,0,1.058823529,3,36,1,2.117647059,5,72,0.031141869,0.111111111,8,1,0,36,88,1,2.444444444,5,88,1,2.444444444,5,88,1,3.888888889,8,140,0.067901235,0.636363636,8,1,0,0,34,1224,2,2,2,72
318,318_MODEL1004070000.xml.ssa,./models/sbml/test/all/318_MODEL1004070000.xml.ssa.sbml,WithProbWEAK_UNTIL,32,62,0,1.9375,9,62,0,1.9375,7,62,1,3.875,10,124,0.060546875,0.129032258,1,7,5,30,155,1,5.166666667,9,155,2,5.166666667,9,155,3,8.9,15,267,0.172222222,0.703225806,1,2,1,0,32,960,2,2.833333333,5,85
319,319_BIOMD0000000270.xml.ssa,./models/sbml/test/all/319_BIOMD0000000270.xml.ssa.sbml,WithProbWEAK_UNTIL,32,42,1,1.3125,3,42,1,1.3125,3,42,2,2.625,6,84,0.041015625,0.571428571,9,1,0,42,130,2,3.095238095,6,130,2,3.095238095,5,130,3,5.19047619,10,218,0.073696145,0.769230769,9,1,0,0,32,1344,2,2,2,84
320,320_MODEL1005200000.xml.ssa,./models/sbml/test/all/320_MODEL1005200000.xml.ssa.sbml,WithProbWEAK_UNTIL,44,43,0,0.977272727,1,43,0,0.977272727,43,43,1,1.954545455,43,86,0.022210744,0,1,43,1,43,1849,43,43,43,1849,43,43,43,1849,85,85,85,3655,1,1,1,1,0,0,44,1892,2,2,2,86
321,321_BIOMD0000000273.xml.ssa,./models/sbml/test/all/321_BIOMD0000000273.xml.ssa.sbml,WithProbWEAK_UNTIL,56,39,0,0.696428571,2,39,0,0.696428571,2,39,1,1.392857143,3,78,0.012436224,0,17,2,1,38,64,1,1.684210526,6,64,1,1.684210526,5,64,2,2.342105263,9,89,0.04432133,0.671875,17,1,0,0,56,2128,2,2.026315789,3,77
322,322_BIOMD0000000246.xml.ssa,./models/sbml/test/all/322_BIOMD0000000246.xml.ssa.sbml,WithProbWEAK_UNTIL,47,43,0,0.914893617,4,43,0,0.914893617,3,43,1,1.829787234,6,86,0.019465822,0.046511628,7,3,1,41,124,1,3.024390244,8,124,1,3.024390244,9,124,1,5,15,205,0.073765616,0.717741935,7,1,0,0,47,1927,2,2.048780488,3,84
323,323_MODEL4992089662.xml.ssa,./models/sbml/test/all/323_MODEL4992089662.xml.ssa.sbml,WithProbWEAK_UNTIL,47,156,0,3.319148936,22,156,0,3.319148936,16,156,1,6.638297872,29,312,0.07062019,0.192307692,1,11,10,36,286,1,7.944444444,22,286,1,7.944444444,21,286,1,14.11111111,36,508,0.220679012,0.734265734,2,7,5,0,47,1692,2,3.75,9,135
324,324_BIOMD0000000070.xml.ssa,./models/sbml/test/all/324_BIOMD0000000070.xml.ssa.sbml,WithProbWEAK_UNTIL,45,96,0,2.133333333,7,96,0,2.133333333,12,96,1,4.266666667,16,192,0.047407407,0.145833333,1,6,5,38,194,1,5.105263158,12,194,1,5.105263158,12,194,1,8.789473684,21,334,0.13434903,0.711340206,2,5,4,0,45,1710,2,3.105263158,5,118
325,325_MODEL9147975215.xml.ssa,./models/sbml/test/all/325_MODEL9147975215.xml.ssa.sbml,WithProbWEAK_UNTIL,37,56,0,1.513513514,5,56,0,1.513513514,3,56,1,3.027027027,7,112,0.040905771,0.392857143,1,14,12,29,120,2,4.137931034,11,120,2,4.137931034,6,120,3,6.724137931,15,195,0.142687277,0.725,1,3,2,0,37,1073,2,2.931034483,3,85
326,326_BIOMD0000000160.xml.ssa,./models/sbml/test/all/326_BIOMD0000000160.xml.ssa.sbml,WithProbWEAK_UNTIL,55,47,0,0.854545455,3,47,0,0.854545455,4,47,1,1.709090909,7,94,0.01553719,0.255319149,14,15,6,41,104,1,2.536585366,10,104,1,2.536585366,8,104,2,4,16,164,0.061867936,0.673076923,14,1,0,0,55,2255,2,2.146341463,3,88
327,327_BIOMD0000000103.xml.ssa,./models/sbml/test/all/327_BIOMD0000000103.xml.ssa.sbml,WithProbWEAK_UNTIL,33,79,0,2.393939394,12,79,0,2.393939394,10,79,1,4.606060606,20,152,0.072543618,0.126582278,1,17,16,42,437,1,10.4047619,21,437,2,10.4047619,26,437,5,19.07142857,44,801,0.247732426,0.711670481,1,1,0,0,33,1386,2,2.738095238,4,115
328,328_BIOMD0000000095.xml.ssa,./models/sbml/test/all/328_BIOMD0000000095.xml.ssa.sbml,WithProbWEAK_UNTIL,51,46,0,0.901960784,2,46,0,0.901960784,2,46,1,1.803921569,4,92,0.017685506,0.260869565,13,2,1,46,119,1,2.586956522,4,119,1,2.586956522,4,119,2,4.173913043,7,192,0.056238185,0.722689076,13,1,0,0,51,2346,2,2,2,92
329,329_BIOMD0000000096.xml.ssa,./models/sbml/test/all/329_BIOMD0000000096.xml.ssa.sbml,WithProbWEAK_UNTIL,51,46,0,0.901960784,2,46,0,0.901960784,2,46,1,1.803921569,4,92,0.017685506,0.260869565,13,2,1,46,119,1,2.586956522,4,119,1,2.586956522,4,119,2,4.173913043,7,192,0.056238185,0.722689076,13,1,0,0,51,2346,2,2,2,92
330,330_BIOMD0000000097.xml.ssa,./models/sbml/test/all/330_BIOMD0000000097.xml.ssa.sbml,WithProbWEAK_UNTIL,51,46,0,0.901960784,2,46,0,0.901960784,2,46,1,1.803921569,4,92,0.017685506,0.260869565,13,2,1,46,119,1,2.586956522,4,119,1,2.586956522,4,119,2,4.173913043,7,192,0.056238185,0.722689076,13,1,0,0,51,2346,2,2,2,92
331,331_BIOMD0000000051.xml.ssa,./models/sbml/test/all/331_BIOMD0000000051.xml.ssa.sbml,WithProbWEAK_UNTIL,38,65,0,1.710526316,8,65,0,1.710526316,7,65,1,3.421052632,12,130,0.04501385,0.030769231,1,19,17,48,241,1,5.020833333,11,241,2,5.020833333,14,241,2,8.916666667,21,428,0.104600694,0.68879668,1,3,2,0,38,1824,2,2.25,4,108
332,332_BIOMD0000000018.xml.ssa,./models/sbml/test/all/332_BIOMD0000000018.xml.ssa.sbml,WithProbWEAK_UNTIL,37,71,0,1.918918919,9,71,0,1.918918919,6,71,1,3.837837838,12,142,0.051862673,0.535211268,2,11,5,47,342,1,7.276595745,20,342,3,7.276595745,12,342,3,13.21276596,30,621,0.154821186,0.657894737,2,1,0,0,37,1739,2,2.489361702,4,117
333,333_BIOMD0000000073.xml.ssa,./models/sbml/test/all/333_BIOMD0000000073.xml.ssa.sbml,WithProbWEAK_UNTIL,38,50,0,1.315789474,3,50,0,1.315789474,3,50,1,2.631578947,6,100,0.034626039,0.24,4,2,1,48,192,1,4,10,192,2,4,9,192,3,6.958333333,17,334,0.083333333,0.739583333,4,1,0,0,38,1824,2,2.041666667,3,98
334,334_BIOMD0000000078.xml.ssa,./models/sbml/test/all/334_BIOMD0000000078.xml.ssa.sbml,WithProbWEAK_UNTIL,38,50,0,1.315789474,3,50,0,1.315789474,3,50,1,2.631578947,6,100,0.034626039,0.24,4,2,1,48,192,1,4,10,192,2,4,9,192,3,6.958333333,17,334,0.083333333,0.739583333,4,1,0,0,38,1824,2,2.041666667,3,98
335,335_MODEL1103210001.xml.ssa,./models/sbml/test/all/335_MODEL1103210001.xml.ssa.sbml,WithProbWEAK_UNTIL,48,89,0,1.854166667,8,89,0,1.854166667,12,89,1,3.708333333,17,178,0.038628472,0.112359551,1,12,11,48,276,1,5.75,14,276,1,5.75,17,276,1,10.16666667,29,488,0.119791667,0.724637681,2,5,4,0,48,2304,2,2.666666667,4,128
336,336_BIOMD0000000139.xml.ssa,./models/sbml/test/all/336_BIOMD0000000139.xml.ssa.sbml,WithProbWEAK_UNTIL,37,63,0,1.702702703,6,63,0,1.702702703,7,63,1,3.405405405,13,126,0.046018992,0.380952381,4,8,4,45,333,1,7.4,18,333,1,7.4,15,333,2,13.46666667,29,606,0.164444444,0.672672673,4,1,0,0,37,1665,2,2.4,3,108
337,337_BIOMD0000000140.xml.ssa,./models/sbml/test/all/337_BIOMD0000000140.xml.ssa.sbml,WithProbWEAK_UNTIL,37,63,0,1.702702703,6,63,0,1.702702703,7,63,1,3.405405405,13,126,0.046018992,0.380952381,4,8,4,45,333,1,7.4,18,333,1,7.4,15,333,2,13.46666667,29,606,0.164444444,0.672672673,4,1,0,0,37,1665,2,2.4,3,108
338,338_BIOMD0000000161.xml.ssa,./models/sbml/test/all/338_BIOMD0000000161.xml.ssa.sbml,WithProbWEAK_UNTIL,47,56,0,1.191489362,3,56,0,1.191489362,9,56,1,2.382978723,9,112,0.025350837,0.142857143,4,28,16,43,207,1,4.813953488,11,207,1,4.813953488,12,207,2,8.372093023,21,360,0.111952407,0.811594203,4,11,9,0,47,2021,2,2.302325581,3,99
